sentence1;sentence2;similarity_score;same;lex_overlap;non_contextual_dist_GPT;non_contextual_dist_E5;contextual_dist_GPT;contextual_dist_E5;Centroid_GPT;Centroid_E5;VLDDR_GPT;VLDDR_E5;EOS_GPT;CLS_E5
No, I show you are willfully ignorant.;LOL, you are so ignorant.;4.0;1;0.4545454545454545;0.432959109544754;0.5092771649360657;0.0513750799000263;0.5051131844520569;0.9986803531646729;0.8724302053451538;8.427414816429945;1.008243658277354;0.9999463558197021;0.9251859188079834
The Muslims would say the same thing about the Qur'an.;The Hindus would say the same thing about the Bhagavad Ghita.;1.0;0;0.5833333333333334;0.4262365698814392;0.5528146028518677;0.0737774074077606;0.4930628538131714;0.997278332710266;0.8784445524215698;5.777331907662068;1.121184852147343;0.9999410510063171;0.9317582845687866
Where in the world is Ron Paul?;Where in the world is the MEDIA??;0.8;0;0.6666666666666666;0.4832178652286529;0.4620715081691742;0.0521544516086578;0.5388278961181641;0.9986399412155152;0.8548321723937988;9.26513174473561;0.8575493427456894;0.9998024702072144;0.8892043232917786
It's about the baggage attached.;It's not the same thing.;0.0;0;0.4;0.5422676801681519;0.495466411113739;0.0486537292599678;0.6366716027259827;0.9988166093826294;0.7973245978355408;11.145449453025355;0.7782134604281746;0.9999843835830688;0.9139050245285034
Thanks Candy for starting the thread.;Candy - Thanks for starting us off today.;4.8;1;0.4545454545454545;0.5024991631507874;0.5574701428413391;0.0468528978526592;0.4201224148273468;0.9989025592803956;0.911748468875885;10.72503913698194;1.326923113755872;0.9999540448188782;0.9624782800674438
Except that it wasn't.;Except that they couldn't.;1.0;0;0.5;0.2670332789421081;0.3421214520931244;0.0463425852358341;0.5091152191162109;0.9989261031150818;0.8704007267951965;5.762157583207643;0.6719921920366547;0.999937117099762;0.9702882766723633
"If evidence is not provided to support a position; then it should be rejected.";"If a position is unverifiable; then it should be rejected.";4.8;1;0.625;0.3168541491031647;0.4688090085983276;0.0397232249379158;0.3531989157199859;0.9992110729217528;0.9376252293586732;7.976546456094191;1.3273228986070746;0.9998955726623535;0.9656336307525635
LOL Don't you have to take a test to drive a vehicle in the US?;Is there a test to own a firearm in the US?;0.8;0;0.3684210526315789;0.3613385260105133;0.5326539278030396;0.0554902292788028;0.5340725183486938;0.9984604120254515;0.8573832511901855;6.511750459617288;0.9973438241120504;0.999925971031189;0.9157893657684326
If God does not exist can anything be morally wrong?;I ask again if God does not exist can anything be morally wrong?;5.0;1;0.7857142857142857;0.2076063603162765;0.2923876643180847;0.0317532271146774;0.2880282700061798;0.999495804309845;0.9585198163986206;6.538118458527126;1.0151353001280443;0.999943733215332;0.9791120886802673
Originally Posted by zaf I suppose the water in the middle makes a difference.;Originally Posted by zaf in the long term, yes.;1.0;0;0.3888888888888889;0.3703635931015014;0.5371643900871277;0.0618412345647811;0.5259242057800293;0.9980878829956056;0.8617018461227417;5.988942421799983;1.0213722513312111;0.9998969435691833;0.9430283308029175
Cone threw an  game.;Addie Joss Cone threw an  game.;4.2;1;0.75;0.3655056953430176;0.6020735502243042;0.0551808178424835;0.3903037905693054;0.998477578163147;0.9238315224647522;6.623781771164979;1.542576743480013;0.9999288320541382;0.9636311531066895
Edited by LashL: Edited to properly mask profanity.;Edited by LashL: Edited to properly mask profanity in quoted post.;4.8;1;0.75;0.1842061579227447;0.2915939390659332;0.0167461913079023;0.1751452088356018;0.9998598694801332;0.9846619367599488;10.999883766753577;1.6648696302028725;0.9999945759773254;0.994935154914856
runs victim down Got any proof?;paranoid Got any proof?;1.0;0;0.5;0.5640231370925903;0.6453181505203247;0.0457277335226535;0.4911820590496063;0.9989545941352844;0.8793700933456421;12.334377710042691;1.3138064361897868;0.9999746680259705;0.9277217984199524
you don't use the search button much, do you?;you don't use the search button AT ALL, do you?;4.2;1;0.75;0.2235889881849289;0.2327792644500732;0.0221495889127254;0.2928080856800079;0.9997546076774596;0.9571318626403807;10.09449832527013;0.7949891954297447;0.9999960660934448;0.9774044156074524
Do you notice the nonsensical things you are saying?;And to be fair, do you notice the nonsensical things you are saying?;4.571429;1;0.6923076923076923;0.2750287353992462;0.3198637068271637;0.0343906246125698;0.2427612394094467;0.9994087815284728;0.9705334901809692;7.997200937685875;1.31760616977109;0.9999271035194397;0.979401707649231
What if they messed up a study?;What if they had a personal bias?;1.0;0;0.4545454545454545;0.4357477724552154;0.5880565643310547;0.0420637093484401;0.5055676102638245;0.9991152882575988;0.8722007274627686;10.359233153824892;1.163161073598414;0.9999809265136719;0.9137542247772217
And a large part of the east coast.;And parts of the west coast.;0.8;0;0.6;0.3144343495368957;0.3948371410369873;0.0407046750187873;0.4036237299442291;0.9991715550422668;0.9185439348220824;7.7247723852792705;0.9782307425074936;0.9998470544815063;0.9392842054367065
The ideology was built around violent expansion, so yes - VIOLENT expansion.;The ideology was built around violent expansion and race superiority.;4.0;1;0.5333333333333333;0.4123190343379974;0.4720796048641205;0.0602644495666027;0.4157446026802063;0.9981841444969176;0.9135782718658448;6.84182859551904;1.1355038690117345;0.999986469745636;0.9766467809677124
Could this have been an enema?;@ossobuco, Could this have been an enema?;4.6;1;0.7777777777777778;0.3964118957519531;0.5685504674911499;0.1201487630605697;0.3728694319725036;0.9927819967269896;0.9304842948913574;3.299342295784708;1.5247977408163516;0.9997795224189758;0.9451967477798462
my final word: ignoring has the effect of normalizing.;taking advantage has the effect of reinforcing.;0.4;0;0.3571428571428571;0.5104593634605408;0.6931735277175903;0.0627704188227653;0.6553153395652771;0.9980302453041076;0.7852810621261597;8.132164370319753;1.057770947613446;0.9999863505363464;0.904891312122345
The problem likely will mean corrective changes before the shuttle fleet starts flying again.;He said the problem needs to be corrected before the space shuttle fleet is cleared to fly again.;4.4;1;0.3636363636363636;0.3855558633804321;0.6269853115081787;0.0482073090970516;0.3697126507759094;0.9988378882408142;0.9316563606262208;7.997871497125586;1.6958719432303322;0.999908447265625;0.9844807386398315
Myanmar's pro-democracy leader Aung San Suu Kyi will return home late Friday but will remain in detention after recovering from surgery at a Yangon hospital, her personal physician said.;Myanmar's pro-democracy leader Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery, her personal physician said Friday.;4.6;1;0.5116279069767442;0.1892368048429489;0.4269261360168457;0.0185004360973835;0.3134097158908844;0.999829113483429;0.9508872032165528;10.228775356798888;1.3621981526746374;0.9999889731407166;0.9804786443710327
Page said it's also possible that genes on the Y chromosome may influence gender-specific differences in disease susceptibility.;He added that genes on the Y might play a role in influencing gender-specific differences in disease susceptibility.;4.4;1;0.5;0.2517601251602173;0.451022058725357;0.0347188785672187;0.2437912821769714;0.9993973970413208;0.9702827334403992;7.25138989362193;1.850033580765837;0.9999131560325623;0.977910578250885
One of the most well studied facets of temperament is how people respond to novelty.;One of the defining and well-studied characteristics of temperament is how people react to novelty.;4.8;1;0.6;0.2654643356800079;0.3882744014263153;0.0434810891747474;0.2947193682193756;0.9990546703338624;0.9565702676773072;6.105282565786824;1.3174376824033551;0.9999834895133972;0.9846402406692505
But butterflies exposed to an earlier light cycle, from 1am to 1pm, orientated themselves towards the south-east.;But butterflies housed under an earlier light cycle, 1 a.m. to 1 p.m., flew toward the southeast.;4.6;1;0.3928571428571428;0.3079056739807129;0.5116536617279053;0.0879490599036216;0.2757126092910766;0.9961326718330384;0.9619911909103394;3.5009546926155783;1.855749952979988;0.9996764063835144;0.9758031368255615
South Asia follows, with 1.1 millions youths infected — 62 percent of them female.;Of the 1.1 million infected in south Asia, 62% are female.;4.0;1;0.5;0.2906039357185364;0.4078576564788818;0.0342027507722377;0.3059947490692138;0.9994150996208192;0.953183650970459;8.496507712310038;1.332891030710554;0.9999759197235107;0.9765727519989014
An hour later, an Israeli helicopter fired missiles at a car in Gaza City, killing two Hamas officials and at least five other people.;An hour later Israeli attack helicopters rained missiles on a car in Gaza City, killing seven people, Palestinian sources said.;4.25;1;0.4838709677419355;0.2518707811832428;0.4468414783477783;0.0323818437755107;0.3094328641891479;0.99947589635849;0.9521256685256958;7.77814824039524;1.4440659996432577;0.9999834299087524;0.9681706428527832
AAA spokesman Jerry Cheske said prices may have affected some plans, but cheap hotel deals mitigated the effect.;AAA spokesman Jerry Cheske said prices might have affected some plans, but cheap hotel deals made up for it.;5.0;1;0.64;0.2130526900291443;0.4048944115638733;0.0224785711616277;0.1697177439928054;0.999747395515442;0.9855979084968568;9.478035258434826;2.385692868867248;0.9999939203262329;0.9928078055381775
Microsoft acquired Virtual PC when it bought the assets of Connectix earlier this year.;Microsoft acquired Virtual PC from its developer, Connectix, earlier this year.;4.4;1;0.4736842105263157;0.2836503386497497;0.4265500605106354;0.0519915036857128;0.2388012111186981;0.9986483454704284;0.9714869856834412;5.455705616140824;1.7862139748471173;0.9999417066574097;0.9886471033096313
It's the first such drill since the September 11 terrorist attacks on New York and Washington.;It is the nation's first large-scale counterterrorism exercise since the Sept. 11 terrorist attacks.;4.0;1;0.36;0.3359871208667755;0.5481549501419067;0.0419721975922584;0.3882633149623871;0.9991194605827332;0.9246257543563844;8.004992355433552;1.411812368096144;0.9999587535858154;0.9581013917922974
Ursel Reisen confirmed it operated the coach, but gave no details other than to say the passengers were of mixed ages.;Ursel Reisen confirmed it had been operating the coach, but declined to give details of the passengers other than to say they were of mixed ages.;4.8;1;0.84;0.1379210352897644;0.2522364854812622;0.0310080591589212;0.1484202146530151;0.9995195865631104;0.98898583650589;4.4479093187644265;1.6994752774812676;0.9999978542327881;0.997107982635498
Tom Kraynak, manager of operations and resources for the Canton, Ohio-based East Central Area Reliability Council, said that scenario is one among many that investigators are considering.;Tom Kraynak, manager of operations and resources for the Canton, Ohio-based East Central Area Reliability Council, said investigators are considering the scenario.;4.25;1;0.8620689655172413;0.1065379530191421;0.2314438670873642;0.023722194135189;0.0899254828691482;0.9997186660766602;0.9959567785263062;4.49106656880047;2.5737294891609444;0.9999984502792358;0.9991027116775513
They found molecules that can only be produced when ozone breaks down cholesterol.;And all of the samples contained molecules that can only be produced when cholesterol interacts with ozone.;4.25;1;0.4545454545454545;0.3032178282737732;0.5251032114028931;0.0255387350916862;0.3588935732841491;0.9996740818023682;0.9355976581573486;11.8728600764758;1.4631167858421072;0.9999316930770874;0.9784643650054932
"Earlier, they had defied a police order and cried ""Allahu Akbar"" (God is Greatest) as Bashir walked to his seat in the tightly guarded courtroom.";"Earlier, Bashir's supporters had defied a police order and cried ""Allahu Akbar (God is Greatest)"" as he walked to his seat.";4.0;1;0.7272727272727273;0.1493610441684723;0.2533914744853973;0.0127995898947119;0.2923822104930877;0.9999181032180786;0.9572562575340272;11.669205450885531;0.8666446363411285;0.9999847412109375;0.9899595975875854
The DVD-CCA then appealed to the state Supreme Court.;The DVD CCA appealed that decision to the U.S. Supreme Court.;4.5;1;0.5714285714285714;0.3127419054508209;0.3825927674770355;0.1083746179938316;0.3293879330158233;0.9941274523735046;0.9457517862319946;2.8857486304461184;1.1615263618617633;0.9999178647994995;0.9863365292549133
Sovereign's shares lost 74 cents, or 4.5%, to $15.68.;Sovereign shares closed on the New York Stock Exchange at $15.68, down 74 cents, or 4.5 percent.;4.0;1;0.4166666666666667;0.2327934801578521;0.4084953963756561;0.0371280573308467;0.3169427216053009;0.9993107914924622;0.9497736692428588;6.270015101610026;1.2888618937410676;0.9999161958694458;0.973394513130188
After protesters rushed the stage and twice cut power to the microphone, Hedges drew the speech to an early close.;After protesters rushed the stage and twice cut power to the microphone, Hedges cut his speech short.;5.0;1;0.7142857142857143;0.197901114821434;0.3519850671291351;0.0260970573872327;0.263554960489273;0.999659538269043;0.9652693867683412;7.583273159304594;1.3355281436391755;0.9999884366989136;0.9873039126396179
A passer-by found Ben hiding along a dirt road in Spanish Fork Canyon about 7 p.m., with his hands still taped together but his feet free.;A passer-by found the boy hiding along a dirt road in Spanish Fork Canyon about 7 p.m. Thursday, with his feet free but his hands still taped.;4.0;1;0.8387096774193549;0.1376190930604934;0.1958353817462921;0.0081966649740934;0.2893008887767792;0.999966323375702;0.9581525325775146;16.78964475130501;0.6769263052537532;0.9999947547912598;0.9784113168716431
Doctors say one or both boys may die, and that some brain damage is possible if they survive.;Doctors said that one or both of the boys may die and that if they survive, some brain damage is possible.;5.0;1;0.9090909090909092;0.1369314044713974;0.1852417588233947;0.0254826098680496;0.1605809479951858;0.9996752738952636;0.9871069192886353;5.3735235590246;1.153572457605296;0.9999889731407166;0.9955282211303711
British-based GlaxoSmithKline Plc said earlier this year it would cut off supplies to Canadian drugstores that ship to the United States.;GlaxoSmithKline, the UK drugmaker, has said it would cut off supplies to Canadian stores shipping drugs to the US.;4.2;1;0.4;0.2409833967685699;0.4216221570968628;0.018799802288413;0.2115191519260406;0.9998233914375304;0.9776296615600586;12.818400591217712;1.993304876923326;0.9999634027481079;0.9936476945877075
Daniels said he doesn't know what Bush will have to say about him at tonight's $2,000-per-person presidential fund-raiser.;Daniels said he doesn't know what Bush will say at tonight's $2,000-per-person reception to raise funds for his presidential re-election bid.;4.4;1;0.6774193548387096;0.1762711107730865;0.2614439129829407;0.0190741866827011;0.1929214596748352;0.9998181462287904;0.9813907146453856;9.241343481919024;1.3551831580768594;0.9999794363975525;0.9946763515472412
"Officials at Brandeis said this was an ""extremely heartrending"" time for the campus.";"""This is an extremely heartrending time for the entire Brandeis University community.";4.4;1;0.5263157894736842;0.2453124225139618;0.41708505153656;0.0441621951758861;0.3816655874252319;0.9990248680114746;0.9271656274795532;5.554805904392849;1.0928023517925016;0.99992835521698;0.9797269701957703
The value will total about $124 million, including convertible securities, according to Corel.;Including convertible securities, the total estimated value of the deal is $124 million, according to Corel.;5.0;1;0.7;0.2018031477928161;0.2757014036178589;0.0301546305418014;0.2039118111133575;0.9995453357696532;0.9792101383209229;6.692277244553511;1.3520619630247532;0.9999548196792603;0.9922878742218018
The researchers found only empty cavities and scar tissue where the tumors had been.;"No tumors were detected; rather, empty cavities and scar tissue were found in their place.";4.0;1;0.4090909090909091;0.2983664870262146;0.4695048332214355;0.0572561472654342;0.3474728763103485;0.9983608722686768;0.9396312832832336;5.211082150585767;1.351198511397169;0.9999714493751526;0.9728696346282959
"Abbas told the summit he would end the ""armed intefadeh,"" renounced ""terrorism against the Israelis wherever they might be"" and alluded to the disarming of militants.";"At Wednesday's summit, Abbas pledged to end the ""armed intefadeh,"" renounced ""terrorism against the Israelis wherever they might be"" and alluded to the disarming of militants.";4.2;1;0.7666666666666667;0.1433786749839782;0.1925789713859558;0.022371370345354;0.1995003968477249;0.9997498393058776;0.9800997972488404;6.409025141088601;0.9653062070495424;0.9999892711639404;0.9905900955200195
"CIA Director George Tenet said the two men were ""defined by dedication and courage.""";"""[They] were defined by dedication and courage,"" said the CIA's director George Tenet.";4.25;1;0.6666666666666666;0.29322350025177;0.3497223854064941;0.0341511741280555;0.2803257405757904;0.9994168281555176;0.960708737373352;8.586044484218293;1.247557162207661;0.9999235272407532;0.9898597598075867
But software license revenues, a measure financial analysts watch closely, decreased 21 percent to $107.6 million.;License sales, a key measure of demand, fell 21 percent to $107.6 million.;5.0;1;0.4583333333333333;0.3068444728851318;0.4950631260871887;0.0433574803173542;0.413333386182785;0.9990602731704712;0.9145777821540833;7.077082677295588;1.1977332164217216;0.9999551177024841;0.9695712327957153
Dotson, 21, was arrested and charged on July 21 after reportedly telling authorities he shot Dennehy after Dennehy tried to shoot him.;Dotson was arrested July 21 after telling FBI agents he shot Dennehy when Dennehy tried to shoot him, according to the arrest warrant affidavit.;4.25;1;0.5384615384615384;0.2164527326822281;0.4328113794326782;0.0300140101462602;0.2553261518478393;0.9995499849319458;0.9674042463302612;7.2117231795231485;1.695131408593862;0.9999467730522156;0.9812856316566467
Prosecutors contended that Mr. Durst had plotted the murder to assume Mr. Black's identity.;Prosecutors maintained that Durst murdered Black to try to assume Black's identity.;4.75;1;0.5882352941176471;0.320065438747406;0.5529690980911255;0.0638143867254257;0.3530786037445068;0.9979639053344728;0.937667727470398;5.015568669876155;1.566135960170678;0.9999812841415405;0.9851054549217224
It's also a strategic win for Overture, given that Knight Ridder had the option of signing on Google's services.;It's also a strategic win for Overture, given that Knight Ridder had been using Google's advertising services.;4.0;1;0.72;0.172276422381401;0.2724688351154327;0.0139407245442271;0.2177662104368209;0.999902844429016;0.976288914680481;12.357781106344362;1.2511988639967735;0.9999969005584717;0.9919257164001465
North American futures pointed to a sub-par start to trading on Tuesday, with investors ready to get their first taste of quarterly earnings.;North American stock markets got off to a slow start Tuesday, with investors ready to get their first taste of quarterly earnings.;4.6;1;0.6206896551724138;0.2203897982835769;0.4093512594699859;0.0235156007111072;0.3519695401191711;0.999723494052887;0.9380587339401244;9.372067547459208;1.1630303557841577;0.9999911785125732;0.9670140743255615
But the FBI never kept tabs on al-Bayoumi - even though it had received information that he was a Saudi agent, the document says.;But the bureau never kept tabs on al-Bayoumi—despite receiving prior information he was a secret Saudi agent, the report says.;4.75;1;0.59375;0.2250033020973205;0.3811449110507965;0.0360772833228111;0.2421314716339111;0.9993491172790528;0.9706861972808838;6.2367030267784695;1.5741237951383111;0.9999924302101135;0.9845945835113525
In exchange, North Korea would be required to end its nuclear weapons program.;"""In return we expect North Korea to give up nuclear weapons.""";4.75;1;0.3333333333333333;0.3935330808162689;0.6037235856056213;0.0436486937105655;0.4691276848316192;0.9990473389625548;0.889959454536438;9.015918859468885;1.286906752950024;0.9999672174453735;0.9645549654960632
Sendmail said the system can even be set up to permit business-only usage.;The product can be instructed to permit business-only use, according to Sendmail.;5.0;1;0.4761904761904761;0.2768630087375641;0.4352540075778961;0.0448641516268253;0.3216549754142761;0.9989933967590332;0.9482691287994384;6.171141071394319;1.3531704492284315;0.9998968839645386;0.9883496761322021
The broader Standard & Poor's 500 Index <.SPX> was up 9.69 points, or 0.98 percent, at 994.53.;The tech-laced Nasdaq Composite Index <.IXIC> gained 18.35 points, or 1.13 percent, to 1,646.02.;1.0;0;0.2727272727272727;0.2856376767158508;0.4839735031127929;0.0737737491726875;0.533964216709137;0.9972787499427797;0.8574411273002625;3.871806434118431;0.9063781578764948;0.9999192953109741;0.9159460663795471
The rate of skin cancer has tripled since the 1950s in Norway and Sweden, according to the study.;The study also found that skin cancer nearly tripled in Norway and Sweden since the 1950s.;4.75;1;0.4782608695652174;0.2311234325170517;0.3863192796707153;0.06813645362854;0.1556002646684646;0.9976787567138672;0.9878942370414734;3.39206724460696;2.4827674971751525;0.9999517202377319;0.9974200129508972
Several relatives of Australian victims of the attack were in court to witness the proceedings, but few Balinese attended the trial.;Several relatives of Australian victims of the attack sat in the front row of the court, but few Balinese attended the trial.;4.6;1;0.6956521739130435;0.1893846690654754;0.2924275696277618;0.0281790941953659;0.219003364443779;0.9996029138565063;0.9760188460350036;6.72075077191871;1.3352651927081778;0.9999806880950928;0.9897208213806152
Previously, it had reported a profit of $12 million, or 0 cents a share, for that period.;Previously, it had reported a small profit of $12 million, or break-even on a per-share basis, for the period.;4.4;1;0.5925925925925926;0.2076887339353561;0.3420399129390716;0.0317143574357032;0.2583710253238678;0.9994971752166748;0.966622233390808;6.548729052966561;1.323832316376517;0.9999958276748657;0.9768036603927612
The company is highlighting the addition of .NET and J2EE support to its Enterprise Application Environment (EAE) with the new mainframe.;The company is also adding .Net and J2EE support to its Enterprise Application Environment development toolset, Sapp said.;4.0;1;0.4482758620689655;0.2789248824119568;0.4316763877868652;0.0228893011808395;0.43060964345932;0.9997379779815674;0.90728759765625;12.185819051804112;1.0024772885227915;0.999934732913971;0.9428058862686157
Ryan Harvey, an outfielder from Dunedin High School in Florida, was selected with the sixth pick by the Chicago Cubs.;Ryan Harvey, a high school outfielder from Florida, was chosen sixth by the Cubs.;4.2;1;0.6086956521739131;0.2309381663799286;0.2785564363002777;0.0269456338137388;0.2173658013343811;0.999637007713318;0.9763760566711426;8.570522704208193;1.2815099458620218;0.9999921321868896;0.9887146949768066
Now, Blanca's American husband, 63-year-old Roger Lawrence Strunk, faces a murder indictment issued in February by the Philippine government, which says he's the leading suspect.;Now, Blanca's husband, 63-year-old Roger Lawrence Strunk of Tracy, faces a murder indictment issued by the Philippine government in February.;4.25;1;0.7272727272727273;0.1388733685016632;0.2350047379732132;0.0281456485390663;0.168133333325386;0.9996041655540466;0.9858657121658324;4.934097301361033;1.3977284178290326;0.9999976754188538;0.9907747507095337
The operating revenues were $1.45 billion, an increase over last year's result of $1.38 billion.;Operating revenues rose to $1.45 billion from $1.38 billion last year.;5.0;1;0.3636363636363636;0.2544473707675934;0.3894336819648742;0.1198835372924804;0.1759382337331771;0.9928141236305236;0.9845229387283324;2.122454646519287;2.2134681797219704;0.9999644756317139;0.9923697710037231
In Canada, the booming dollar will be in focus again as it tries to stay above the 75 cent (U.S.) mark.;In Canada, the surging dollar was in focus again as it struggled and just failed to stay above the 75 cent (U.S.) mark.;4.0;1;0.7142857142857143;0.1522657424211502;0.2626035809516907;0.0315712951123714;0.3436896502971649;0.9995017051696776;0.9409387111663818;4.822917206253086;0.7640718326101333;0.9999741911888123;0.9864903688430786
Ruffner, 45, doesn't yet have an attorney in the murder charge, authorities said.;Ruffner, 45, does not have a lawyer on the murder charge, authorities said.;5.0;1;0.631578947368421;0.1754292547702789;0.2604219019412994;0.0632703974843025;0.1569826006889343;0.997998595237732;0.9876781702041626;2.772690890930521;1.6589220767041128;0.9996666312217712;0.995445191860199
French retirees will increase from one fifth to a third of the population by 2040.;By 2040, retirees will account for a third of the population, up from a fifth today.;4.0;1;0.5714285714285714;0.2730653882026672;0.3714261651039123;0.0265250857919454;0.3794276118278503;0.9996481537818908;0.9280173182487488;10.294609048374337;0.978911796415153;0.9999638795852661;0.9717910289764404
Both rebels and government forces have been accused of pillaging villages in Liberia's countryside despite the peace agreement.;Both rebels and government forces, including those loyald to Taylor, have been accused of pillaging villages in Liberia's countryside despite a peace deal.;4.0;1;0.6428571428571429;0.2176597416400909;0.3118980526924133;0.029144512489438;0.2408302277326584;0.9995752573013306;0.9710004329681396;7.468292417619633;1.2950951200305558;0.9999842047691345;0.9832556247711182
Microsoft has been awarded a patent for a feature in instant messaging that alerts a user when the person they are communicating with is inputting a message.;Microsoft has been awarded a patent on a popular instant-messaging feature that shows users when the person on the other end of the conversation is typing a message.;4.75;1;0.46875;0.2438960075378418;0.3729213774204254;0.0205180682241916;0.2447269409894943;0.9997894763946532;0.97005432844162;11.886889392943832;1.5238264161379529;0.9999463558197021;0.9863483905792236
The bulk of the funds, some $65 billion, will go for military operations in Iraq and Afghanistan.;The bulk of the bill - $64.7 billion - goes for military operations primarily in Iraq and Afghanistan.;4.0;1;0.6086956521739131;0.2386547327041626;0.337365448474884;0.0495974160730838;0.3337450921535492;0.9987701177597046;0.9443070888519288;4.811838027055579;1.0108476690937205;0.9999415874481201;0.9670636653900146
Dolores Mahoy, 68, of Colorado Springs, Colo., is someone who might be helped by the legislation pending in Congress.;Dolores E. Mahoy, 68, of Colorado Springs is just the type of person who might be helped by the legislation pending in Congress.;4.8;1;0.75;0.1967266052961349;0.2755865454673767;0.0221619997173547;0.1290775090456009;0.9997544884681702;0.9916693568229676;8.876753352815943;2.135046976851844;0.9999667406082153;0.9965441226959229
Defense lawyers had said a change of venue was needed because massive pretrial publicity had tainted the jury pool against their client.;Defense lawyers had requested a change of venue for two reasons: They argued that massive pretrial publicity had tainted the jury pool against their client.;4.75;1;0.6;0.1673693209886551;0.3220044076442718;0.0221697874367237;0.1993332803249359;0.9997542500495912;0.9801332354545592;7.54943282457512;1.6154071568950656;0.9999919533729553;0.9964121580123901
But U.S. troops will not shrink from mounting raids and attacking their foes when their locations can be pinpointed.;But American troops will not shrink from mounting raids in the locations of their foes that can be pinpointed.;4.75;1;0.625;0.1901987195014953;0.3222822248935699;0.0221011620014905;0.1693979054689407;0.9997559189796448;0.9856522083282472;8.605824412701358;1.902515996295248;0.9999738931655884;0.9927160739898682
Moore had no immediate comment Tuesday.;Moore did not have an immediate response Tuesday.;4.778;1;0.4545454545454545;0.4040711224079132;0.5152935981750488;0.050429318100214;0.2221071124076843;0.9987282752990724;0.9753342270851136;8.012623165059185;2.320022950139533;0.9999582767486572;0.9917104244232178
The results were released at Tuesday's meeting in Seattle of the American Thoracic Society and will be published in Thursday's New England Journal of Medicine.;The study results were released at a meeting in Seattle of the American Thoracic Society and also will be published in tomorrow's issue of The New England Journal of Medicine.;4.364;1;0.75;0.147335335612297;0.2442150264978408;0.0172522291541099;0.2216450721025467;0.9998512268066406;0.9754367470741272;8.540075273530537;1.1018292632504454;0.9999902844429016;0.9854481220245361
United already has paid the city $34 million in penalties for not meeting the first round of employment targets.;United has paid $34 million in penalties for failing to meet employment targets.;4.4;1;0.5909090909090909;0.2932077944278717;0.4648378491401672;0.0643780827522277;0.3131442666053772;0.9979276657104492;0.9509704113006592;4.554466083687858;1.4844207565388816;0.9999608397483826;0.9827371835708618
Shelley's office reported Friday that 575,926 signatures have been reported to him.;Shelley's office released signature counts late Friday and said counties had reported counting 575,926 signatures so far.;4.5;1;0.4285714285714285;0.2791283428668976;0.5408052206039429;0.0417492650449276;0.2889871299266815;0.999128758907318;0.958243191242218;6.685826506562917;1.87138167966563;0.9999614953994751;0.9875296950340271
"Bush wanted ""to see an aircraft landing the same way that the pilots saw an aircraft landing,"" White House press secretary Ari Fleischer said yesterday.";On Tuesday, before Byrd's speech, Fleischer said Bush wanted ''to see an aircraft landing the same way that the pilots saw an aircraft landing.;4.0;1;0.5483870967741935;0.237338125705719;0.3596624135971069;0.0371106639504432;0.3347467482089996;0.9993111491203308;0.94397234916687;6.3954157765179005;1.074431388867596;0.9999312162399292;0.966439962387085
"""The gloves are off,"" said UNIFI official Rob O'Neill.";"Unifi official Rob O'Neill said: ""The gloves are off.";5.0;1;0.8461538461538461;0.2683988809585571;0.152123212814331;0.0417262502014637;0.1687366068363189;0.999129593372345;0.9857640266418456;6.432374815917249;0.9015424433768332;0.9998275637626648;0.9979752898216248
"""Certainly what we know suggests that we should take what they're saying very seriously,"" he added.";"""We don't know everything [but] what we know suggests that we should take what they're saying seriously,"" he said.";4.25;1;0.625;0.2028203755617141;0.3102904558181762;0.0407929793000221;0.3041940331459045;0.9991679191589355;0.953732967376709;4.9719431883124106;1.020041230293783;0.9995794892311096;0.9814441204071045
The government has chosen three companies to develop plans to protect commercial aircraft from shoulder-fired missile attacks, homeland security officials announced Tuesday.;The Department of Homeland Security announced Tuesday that it has selected three companies to continue research into ways to thwart shoulder-fired missile attacks on U.S. commercial aircraft.;4.75;1;0.4594594594594595;0.2450685948133468;0.5010419487953186;0.0606017000973224;0.2851766347885132;0.9981638193130492;0.9593372344970704;4.043922768169578;1.7569530167395762;0.9999036192893982;0.9856573939323425
The broader Standard & Poor's 500 Index .SPX advanced 2 points, or 0.24 percent, to 977.;The Nasdaq Composite Index .IXIC was off 6.52 points, or 0.39 percent, at 1,645.66.;0.8;0;0.25;0.3006289899349212;0.4940928220748901;0.073892556130886;0.5648461580276489;0.9972701072692872;0.8404743671417236;4.068461096438677;0.8747387497512279;0.99997878074646;0.902302086353302
Fifty-seven senators, including 24 Republicans, have signed the letter.;Of those who signed the letter, 57 are senators, including 24 Republicans.;4.923;1;0.4210526315789473;0.2761179208755493;0.3721140027046203;0.0647427216172218;0.2591391503810882;0.9979043006896972;0.966423511505127;4.264848835179348;1.4359621159419256;0.999796450138092;0.9816928505897522
Mr. Manuel and his group entered the United States by walking across the bridge linking Matamoros and Brownsville.;Manuel and his group entered the US the same way thousands of people do every day, by walking across the bridge between Matamoros and Brownsville.;4.0;1;0.4642857142857143;0.2788071632385254;0.4545438587665558;0.0341168269515037;0.2468883544206619;0.9994182586669922;0.9695230722427368;8.172130533558793;1.8410907222949813;0.9999593496322632;0.9905850887298584
